timestamp;gameobject_name;pos_x;pos_y;pos_z;euler_x;euler_y;euler_z
1573049267647;Player;2.8806;24.98;1.03135;0;176.9001;0;
1573049267664;Player;2.8806;24.98;1.03135;0;177.5001;0;
1573049267664;Player;2.8806;24.98;1.03135;0;177.5001;0;
1573049267681;Player;2.881908;24.98;1.001379;0;178.3001;0;
1573049267681;Player;2.881908;24.98;1.001379;0;178.3001;0;
1573049267697;Player;2.882798;24.98;0.9713919;0;178.4001;0;
1573049267697;Player;2.882798;24.98;0.9713919;0;178.4001;0;
1573049267714;Player;2.883636;24.98;0.9414036;0;178.1001;0;
1573049267714;Player;2.883636;24.98;0.9414036;0;178.1001;0;
1573049267731;Player;2.88463;24.98;0.9114201;0;177.7001;0;
1573049267731;Player;2.88463;24.98;0.9114201;0;177.7001;0;
1573049267748;Player;2.885834;24.98;0.8814443;0;177.7001;0;
1573049267748;Player;2.885834;24.98;0.8814443;0;177.7001;0;
1573049267764;Player;2.885834;24.98;0.8814443;0;177.7001;0;
1573049267764;Player;2.885834;24.98;0.8814443;0;177.7001;0;
1573049267782;Player;2.88679;24.98;0.8514684;0;177.7001;0;
1573049267782;Player;2.88679;24.98;0.8514684;0;177.7001;0;
1573049267799;Player;2.88679;24.98;0.8214926;0;177.7001;0;
1573049267799;Player;2.88679;24.98;0.8214926;0;177.7001;0;
1573049267815;Player;2.88679;24.98;0.7915168;0;177.7001;0;
1573049267815;Player;2.88679;24.98;0.7915168;0;177.7001;0;
1573049267832;Player;2.88679;24.98;0.7615409;0;177.7001;0;
1573049267832;Player;2.88679;24.98;0.7615409;0;177.7001;0;
1573049267849;Player;2.88679;24.98;0.7315651;0;177.7001;0;
1573049267849;Player;2.88679;24.98;0.7315651;0;177.7001;0;
1573049267865;Player;2.88679;24.98;0.7315651;0;177.7001;0;
1573049267865;Player;2.88679;24.98;0.7315651;0;177.7001;0;
1573049267882;Player;2.88679;24.98;0.7015893;0;177.7001;0;
1573049267882;Player;2.88679;24.98;0.7015893;0;177.7001;0;
1573049267899;Player;2.88679;24.98;0.6716135;0;177.7001;0;
1573049267899;Player;2.88679;24.98;0.6716135;0;177.7001;0;
1573049267916;Player;2.88679;24.98;0.6416376;0;177.7001;0;
1573049267916;Player;2.88679;24.98;0.6416376;0;177.7001;0;
1573049267933;Player;2.88679;24.98;0.6116618;0;177.7001;0;
1573049267933;Player;2.88679;24.98;0.6116618;0;177.7001;0;
1573049267950;Player;2.88679;24.98;0.581686;0;177.7001;0;
1573049267950;Player;2.88679;24.98;0.581686;0;177.7001;0;
1573049267967;Player;2.88679;24.98;0.5517101;0;177.7001;0;
1573049267967;Player;2.88679;24.98;0.5517101;0;177.7001;0;
1573049267983;Player;2.88679;24.98;0.5517101;0;177.7001;0;
1573049267983;Player;2.88679;24.98;0.5517101;0;177.7001;0;
1573049268001;Player;2.88679;24.98;0.5217343;0;177.7001;0;
1573049268001;Player;2.88679;24.98;0.5217343;0;177.7001;0;
1573049268017;Player;2.88679;24.98;0.4917584;0;177.7001;0;
1573049268017;Player;2.88679;24.98;0.4917584;0;177.7001;0;
1573049268034;Player;2.88679;24.98;0.4617826;0;177.7001;0;
1573049268034;Player;2.88679;24.98;0.4617826;0;177.7001;0;
1573049268051;Player;2.88679;24.98;0.4318068;0;177.7001;0;
1573049268051;Player;2.88679;24.98;0.4318068;0;177.7001;0;
1573049268068;Player;2.88679;24.98;0.4018309;0;177.7001;0;
1573049268068;Player;2.88679;24.98;0.4018309;0;177.7001;0;
1573049268084;Player;2.88679;24.98;0.4018309;0;177.7001;0;
1573049268084;Player;2.88679;24.98;0.4018309;0;177.7001;0;
1573049268102;Player;2.88679;24.98;0.3718551;0;177.6001;0;
1573049268102;Player;2.88679;24.98;0.3718551;0;177.6001;0;
1573049268119;Player;2.88679;24.98;0.3418814;0;177.6001;0;
1573049268119;Player;2.88679;24.98;0.3418814;0;177.6001;0;
1573049268136;Player;2.88679;24.98;0.3119077;0;177.7001;0;
1573049268136;Player;2.88679;24.98;0.3119077;0;177.7001;0;
1573049268153;Player;2.88679;24.98;0.2819319;0;177.7001;0;
1573049268153;Player;2.88679;24.98;0.2819319;0;177.7001;0;
1573049268170;Player;2.88679;24.98;0.2519561;0;177.7001;0;
1573049268170;Player;2.88679;24.98;0.2519561;0;177.7001;0;
1573049268187;Player;2.88679;24.98;0.2219802;0;177.7001;0;
1573049268187;Player;2.88679;24.98;0.2219802;0;177.7001;0;
1573049268202;Player;2.88679;24.98;0.2219802;0;177.8001;0;
1573049268202;Player;2.88679;24.98;0.2219802;0;177.8001;0;
1573049268221;Player;2.886929;24.98;0.1920023;0;177.9001;0;
1573049268221;Player;2.886929;24.98;0.1920023;0;177.9001;0;
1573049268238;Player;2.887069;24.98;0.1620225;0;178.0001;0;
1573049268238;Player;2.887069;24.98;0.1620225;0;178.0001;0;
1573049268254;Player;2.887208;24.98;0.1320408;0;178.0001;0;
1573049268254;Player;2.887208;24.98;0.1320408;0;178.0001;0;
1573049268270;Player;2.887208;24.98;0.102059;0;178.0001;0;
1573049268270;Player;2.887208;24.98;0.102059;0;178.0001;0;
1573049268288;Player;2.887208;24.98;0.07207731;0;178.0001;0;
1573049268288;Player;2.887208;24.98;0.07207731;0;178.0001;0;
1573049268304;Player;2.887208;24.98;0.07207731;0;178.0001;0;
1573049268304;Player;2.887208;24.98;0.07207731;0;178.0001;0;
1573049268321;Player;2.887208;24.98;0.04209559;0;178.4001;0;
1573049268321;Player;2.887208;24.98;0.04209559;0;178.4001;0;
1573049268338;Player;2.887766;24.98;0.01210728;0;178.7001;0;
1573049268338;Player;2.887766;24.98;0.01210728;0;178.7001;0;
1573049268354;Player;2.888185;24.98;-0.017885;0;179.9001;0;
1573049268355;Player;2.888185;24.98;-0.017885;0;179.9001;0;
1573049268371;Player;2.888237;24.98;-0.04788494;0;180.8001;0;
1573049268371;Player;2.888237;24.98;-0.04788494;0;180.8001;0;
1573049268388;Player;2.887819;24.98;-0.07788202;0;181.9001;0;
1573049268388;Player;2.887819;24.98;-0.07788202;0;181.9001;0;
1573049268406;Player;2.886824;24.98;-0.1078655;0;183.8001;0;
1573049268407;Player;2.886824;24.98;-0.1078655;0;183.8001;0;
1573049268425;Player;2.886824;24.98;-0.1078655;0;185.2001;0;
1573049268425;Player;2.886824;24.98;-0.1078655;0;185.2001;0;
1573049268442;Player;2.884105;24.98;-0.1377421;0;186.5001;0;
1573049268442;Player;2.884105;24.98;-0.1377421;0;186.5001;0;
1573049268458;Player;2.880709;24.98;-0.1675492;0;187.2001;0;
1573049268458;Player;2.880709;24.98;-0.1675492;0;187.2001;0;
1573049268475;Player;2.876949;24.98;-0.1973126;0;189.3001;0;
1573049268475;Player;2.876949;24.98;-0.1973126;0;189.3001;0;
1573049268491;Player;2.872101;24.98;-0.2269183;0;190.2001;0;
1573049268491;Player;2.872101;24.98;-0.2269183;0;190.2001;0;
1573049268508;Player;2.866788;24.98;-0.2564442;0;191.0001;0;
1573049268508;Player;2.866788;24.98;-0.2564442;0;191.0001;0;
1573049268525;Player;2.866788;24.98;-0.2564442;0;191.9001;0;
1573049268525;Player;2.866788;24.98;-0.2564442;0;191.9001;0;
